respondentId,timestamp,persona,demo_parentAge,demo_education,demo_relationship,demo_childrenCount,demo_childAge,health_gender,health_weightPerception,health_infoSources,nps_score,knowledge_1,knowledge_2,knowledge_3,knowledge_4,knowledge_5,knowledge_6,knowledge_7,practices_1,practices_2,practices_3,practices_4,practices_5,practices_6,practices_7,practices_8,satisfaction_1,satisfaction_2,satisfaction_3,satisfaction_4,satisfaction_5,retro_know_1,retro_prac_1,open_challenges,open_likes,open_suggestions
1MU5p7TvuehDIndCPyvD,2026-02-11T19:30:57.334Z,"Busy Father / أب مشغول","36 – 45 سنة","دبلوم متوسط",أب,"طفل واحد","3 – 6 سنوات",ذكر,"نحيف جداً","إنترنت/تواصل اجتماعي",6,3,4,4,3,3,3,3,3,2,3,2,2,3,2,2,4,2,3,3,3,3,1,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب ضيق الوقت","رائع، خاصة التصميم الجذاب","أتمنى إضافة فيديوهات توضيحية أكثر"
MkYf8GuZnKwFP2JlnNfp,2026-02-03T12:03:05.624Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",3,3,3,3,3,3,2,4,3,2,4,2,2,4,3,4,2,2,2,1,1,2,2,"أواجه صعوبة في إيجاد وقت للطبخ بسبب عملي لفترات طويلة","رائع، خاصة التصميم الجذاب","سيكون أفضل لو تم تطبيق للهواتف"
4fSCreci3btpB9fh704w,2026-02-04T00:48:56.018Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",0,4,5,4,5,4,4,4,5,4,3,5,4,4,3,5,2,2,2,2,2,4,2,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة تطبيق للهواتف"
emLbc1Z4SV3Qof19Nqo7,2026-01-27T17:35:46.261Z,"General Parent / العينة العامة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","11 – 14 سنة",أنثى,"سمنة مفرطة","الإنترنت ومواقع التواصل الاجتماعي",0,4,4,3,3,3,3,3,4,3,4,3,3,3,3,3,2,2,2,2,2,3,2,"أواجه صعوبة في تنويع الأكل بسبب عملي لفترات طويلة","استفدت كثيراً من التقييم الشامل و {feature}","لا يوجد، شكراً لكم"
opFXqT9zWzJMs2uxke1a,2026-02-19T21:46:58.021Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",1,4,4,3,2,3,2,3,4,4,4,4,4,3,4,4,2,2,2,2,1,2,2,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
dEHupTIpoWtB8ELsXxZv,2026-02-15T19:22:52.940Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"طفل واحد","أقل من 3 سنوات",ذكر,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",7,3,3,4,4,4,4,4,5,4,5,4,4,5,4,4,5,5,4,5,4,3,3,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو التصميم الجذاب","لا يوجد، شكراً لكم"
LTjlbI5zNBJmJFeYtYge,2026-02-11T15:47:27.630Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,طبيعي,"الأهل والأصدقاء",8,3,4,5,4,4,4,5,4,4,4,3,3,5,3,4,5,3,5,4,5,3,2,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو سهولة الاستخدام","لا يوجد، شكراً لكم"
ysQ4S6mwHkL8porsgFQL,2026-02-19T02:15:08.114Z,"General Parent / العينة العامة","36 – 45 سنة","دبلوم متوسط",أم,"طفل واحد","أكبر من 14 سنة",أنثى,"وزن زائد","طبيب أطفال",9,2,4,2,3,3,3,4,3,3,4,3,3,3,3,3,5,5,5,5,5,2,2,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","رائع، خاصة النصائح العملية","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
XiuvSYujRQ6igZZ8ekuL,2026-02-15T19:49:41.303Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دبلوم متوسط",أم,"طفل واحد","11 – 14 سنة",ذكر,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",5,4,4,4,4,4,4,3,4,5,4,3,5,4,4,4,2,4,3,4,2,4,4,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب توفير وجبات صحية","استفدت كثيراً من سهولة الاستخدام و {feature}","لا يوجد، شكراً لكم"
oc8LkYv3G6EDGWi8vgpG,2026-01-25T19:27:52.292Z,"General Parent / العينة العامة","أقل من 25 سنة","أقل من ثانوي",أم,"2-3 أطفال","7 – 10 سنوات",ذكر,طبيعي,"الكتب والمجلات العلمية",1,3,2,2,3,2,3,2,3,3,4,2,3,2,4,2,2,2,1,2,2,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب تحديد الكميات المناسبة","أكثر ما أعجبني هو التقييم الشامل","أتمنى إضافة وصفات صحية سريعة"
j4FpLG5xhp2SToolnaFc,2026-02-18T10:23:44.409Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دراسات عليا",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"نحيف جداً","الأهل والأصدقاء",0,5,3,4,5,5,5,4,5,4,5,5,5,4,3,5,2,1,2,2,2,3,3,"أواجه صعوبة في توفير وجبات صحية بسبب عملي لفترات طويلة","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة فيديوهات توضيحية أكثر"
BL2LxjcwLCCsfbeQ7AWh,2026-02-06T18:17:00.885Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,"وزن زائد","الأهل والأصدقاء",2,5,4,4,4,3,3,3,4,4,3,5,4,3,5,4,3,1,3,1,3,3,3,"أواجه صعوبة في إقناع طفلي بأكل الخضراوات بسبب عملي لفترات طويلة","استفدت كثيراً من النصائح العملية و {feature}","سيكون أفضل لو تم تطبيق للهواتف"
3ii7WbzVyz4pkIeW3SLk,2026-02-12T16:12:38.052Z,"General Parent / العينة العامة","25 – 35 سنة","دبلوم متوسط",أم,"طفل واحد","7 – 10 سنوات",أنثى,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",10,4,4,4,4,3,3,3,4,2,3,3,3,3,2,4,5,5,5,5,5,2,2,"المشكلة الأساسية هي منع طفلي عن السكريات","رائع، خاصة المتابعة المستمرة","لا يوجد، شكراً لكم"
JmvVoKGr1NkP2RitEV7B,2026-02-16T17:08:17.875Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",ثانوي,أم,"طفل واحد","7 – 10 سنوات",أنثى,"سمنة مفرطة","طبيب أطفال",0,5,5,4,4,4,4,5,4,3,4,4,4,4,4,5,1,3,3,1,2,4,4,"المشكلة الأساسية هي إقناع طفلي بأكل الخضراوات","أكثر ما أعجبني هو سهولة الاستخدام","سيكون أفضل لو تم نظام تنبيهات للوجبات"
T4LHDPQKy4XbvO02zHis,2026-02-24T02:35:42.464Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","11 – 14 سنة",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",6,4,4,4,3,3,4,3,4,5,4,3,3,4,4,4,3,3,3,3,2,2,3,"أواجه صعوبة في تنويع الأكل بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو المعلومات القيمة","أتمنى إضافة وصفات صحية سريعة"
MY7Mj4GMSIbiJQyZsvZt,2026-02-23T01:09:41.385Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,طبيعي,"الكتب والمجلات العلمية",4,5,4,4,3,3,5,3,5,4,4,4,4,4,4,5,2,1,2,2,3,4,2,"المشكلة الأساسية هي منع طفلي عن السكريات","استفدت كثيراً من المعلومات القيمة و {feature}","سيكون أفضل لو تم تطبيق للهواتف"
FGV1pNtvcv1dXwBi6Tv5,2026-02-16T07:32:42.775Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"طفل واحد","11 – 14 سنة",أنثى,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",7,3,3,3,3,3,3,3,2,3,3,2,3,4,3,3,4,3,4,5,4,2,2,"بصراحة، ضيق الوقت يجعل من الصعب إيجاد وقت للطبخ","رائع، خاصة التصميم الجذاب","لا يوجد، شكراً لكم"
NPBhILO68l0jkez8nChq,2026-02-21T23:55:25.429Z,"General Parent / العينة العامة","أكثر من 45 سنة","دبلوم متوسط",أب,"2-3 أطفال","7 – 10 سنوات",أنثى,"لا أعلم","أخصائي تغذية",9,4,2,4,3,4,4,3,4,3,3,3,3,3,4,4,5,5,5,5,5,3,1,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب تنويع الأكل","أكثر ما أعجبني هو النصائح العملية","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
ia9QzLzjYjeay2ppFAaH,2026-01-28T23:21:51.633Z,"General Parent / العينة العامة","36 – 45 سنة",ثانوي,أخرى,"طفل واحد","أقل من 3 سنوات",ذكر,طبيعي,"الأهل والأصدقاء",5,4,3,3,2,3,4,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,1,"بصراحة، قلة الخيارات المتاحة يجعل من الصعب منع طفلي عن السكريات","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم نظام تنبيهات للوجبات"
elNd9NFOwZECVxxohzw5,2026-02-16T04:09:28.923Z,"Busy Father / أب مشغول","36 – 45 سنة",ثانوي,أب,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",4,2,4,3,3,2,4,3,3,2,3,3,2,2,3,2,3,2,2,2,2,2,3,"بصراحة، عملي لفترات طويلة يجعل من الصعب منع طفلي عن السكريات","استفدت كثيراً من النصائح العملية و {feature}","سيكون أفضل لو تم نظام تنبيهات للوجبات"
LiLgodnE2YfACsQSn1gf,2026-01-26T13:25:35.396Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",أنثى,"وزن زائد","أخصائي تغذية",0,4,5,3,3,5,5,3,5,4,4,4,4,4,5,4,3,2,3,2,2,3,2,"المشكلة الأساسية هي تنويع الأكل","أكثر ما أعجبني هو المتابعة المستمرة","لا يوجد، شكراً لكم"
8PbEx3HFEKQjLzvmPPbJ,2026-02-08T22:38:32.261Z,"General Parent / العينة العامة","أكثر من 45 سنة",جامعي,أخرى,"2-3 أطفال","3 – 6 سنوات",أنثى,"لا أعلم","أخصائي تغذية",3,4,2,3,4,3,3,2,2,3,3,2,3,3,3,3,2,3,2,2,2,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
ZavIN6CF2lHmJcgWuC71,2026-01-26T16:53:40.027Z,"General Parent / العينة العامة","25 – 35 سنة",ثانوي,أم,"طفل واحد","7 – 10 سنوات",أنثى,"وزن زائد","طبيب أطفال",9,4,4,3,4,2,4,3,3,3,3,4,3,2,2,2,5,5,5,5,5,2,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب قلة الخيارات المتاحة","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة تطبيق للهواتف"
UkKARN5HTpyF5ZKrQUl9,2026-02-05T05:23:53.257Z,"Busy Father / أب مشغول","25 – 35 سنة",جامعي,أب,"طفل واحد","أكبر من 14 سنة",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",3,2,3,4,3,4,3,3,3,2,2,3,2,2,3,2,2,2,2,1,2,1,2,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
mQHcLJW7DuCQGVl5VBfQ,2026-02-22T19:46:05.117Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",جامعي,أم,"4 أطفال فأكثر","3 – 6 سنوات",ذكر,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",5,3,4,4,5,5,4,5,5,5,4,4,4,5,3,4,4,3,2,3,3,4,2,"بصراحة، ضيق الوقت يجعل من الصعب إيجاد وقت للطبخ","استفدت كثيراً من سهولة الاستخدام و {feature}","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
PYfQR9JTYojuaciraRmv,2026-02-09T23:48:44.621Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"نحيف جداً","الإنترنت ومواقع التواصل الاجتماعي",4,5,3,4,5,4,4,4,3,4,3,4,4,4,4,3,2,2,2,1,3,3,2,"أواجه صعوبة في منع طفلي عن السكريات بسبب عدم تقبل الطفل للمذاق الجديد","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة وصفات صحية سريعة"
FliVqO9yKJBwmItsAanj,2026-01-30T15:41:06.903Z,"Busy Father / أب مشغول","25 – 35 سنة",ثانوي,أب,"طفل واحد","7 – 10 سنوات",ذكر,"نحيف جداً","إنترنت/تواصل اجتماعي",9,3,3,3,4,3,3,4,2,3,2,2,1,2,2,1,5,5,5,5,5,2,3,"أواجه صعوبة في توفير وجبات صحية بسبب عدم تقبل الطفل للمذاق الجديد","رائع، خاصة سهولة الاستخدام","أتمنى إضافة تطبيق للهواتف"
A22AE0OJoaEp9Jf3Nvnb,2026-01-30T13:36:26.736Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دراسات عليا",أم,"2-3 أطفال","3 – 6 سنوات",ذكر,"وزن زائد","الإنترنت ومواقع التواصل الاجتماعي",10,4,3,4,5,4,3,4,5,5,4,4,4,4,3,4,5,5,4,5,5,4,3,"أواجه صعوبة في توفير وجبات صحية بسبب تأثير الإعلانات على طفلي","أكثر ما أعجبني هو المتابعة المستمرة","سيكون أفضل لو تم وصفات صحية سريعة"
5NjyIPBtQVg4qHLLcZkL,2026-02-15T12:21:41.762Z,"General Parent / العينة العامة","36 – 45 سنة","دبلوم متوسط",أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",9,3,2,4,3,3,4,4,3,4,4,3,3,3,4,3,5,4,4,4,4,1,3,"بصراحة، عملي لفترات طويلة يجعل من الصعب منع طفلي عن السكريات","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم استشارات مباشرة مع أطباء"
Uc7ewwKVi7AHabA7b8jY,2026-02-02T20:40:10.558Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أب,"طفل واحد","7 – 10 سنوات",ذكر,طبيعي,"طبيب أطفال",8,2,2,4,2,4,4,4,3,4,4,2,2,3,4,3,5,5,4,4,5,2,2,"أواجه صعوبة في تنويع الأكل بسبب عدم تقبل الطفل للمذاق الجديد","رائع، خاصة التقييم الشامل","أتمنى إضافة نظام تنبيهات للوجبات"
F9pb65QATtaXQCxihOwh,2026-02-20T04:38:10.844Z,"General Parent / العينة العامة","25 – 35 سنة",ثانوي,أم,"2-3 أطفال","7 – 10 سنوات",ذكر,"نحيف جداً","طبيب أطفال",3,3,4,3,3,3,4,3,2,4,3,3,3,3,2,3,3,2,2,2,3,2,2,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب تنويع الأكل","استفدت كثيراً من المعلومات القيمة و {feature}","أتمنى إضافة استشارات مباشرة مع أطباء"
jbzEVyQnIgAKVsNDBHKR,2026-02-22T19:09:13.587Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أم,"4 أطفال فأكثر","11 – 14 سنة",ذكر,"لا أعلم","الإنترنت ومواقع التواصل الاجتماعي",3,3,3,3,3,3,3,3,4,2,2,3,3,2,4,2,1,3,1,2,3,3,1,"أواجه صعوبة في تحديد الكميات المناسبة بسبب عدم تقبل الطفل للمذاق الجديد","أكثر ما أعجبني هو التصميم الجذاب","لا يوجد، شكراً لكم"
t1NFI8WlAr1DoL6tGFpk,2026-01-27T14:30:27.302Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","دبلوم متوسط",أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",2,4,5,5,4,4,3,5,4,3,3,4,3,3,5,5,3,3,3,1,2,3,4,"أواجه صعوبة في تنويع الأكل بسبب ضيق الوقت","رائع، خاصة المعلومات القيمة","أتمنى إضافة فيديوهات توضيحية أكثر"
9XtFNTlaxuGY21cpjAot,2026-01-26T03:56:34.551Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",أنثى,طبيعي,"الأهل والأصدقاء",4,4,4,3,4,3,4,3,2,3,4,3,3,4,2,3,3,3,3,2,1,2,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ارتفاع الأسعار","أكثر ما أعجبني هو التصميم الجذاب","أتمنى إضافة نظام تنبيهات للوجبات"
mB0JISNFD36FFtQB5BA0,2026-01-28T20:19:46.663Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة",ثانوي,أم,"2-3 أطفال","11 – 14 سنة",ذكر,"سمنة مفرطة","أخصائي تغذية",10,5,5,4,4,4,4,3,5,4,5,3,4,5,3,5,4,5,5,5,5,3,4,"بصراحة، تأثير الإعلانات على طفلي يجعل من الصعب منع طفلي عن السكريات","أكثر ما أعجبني هو النصائح العملية","أتمنى إضافة وصفات صحية سريعة"
x5y2vCHpzYHm4txzCFkv,2026-02-10T12:16:25.298Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"طفل واحد","7 – 10 سنوات",ذكر,طبيعي,"أخصائي تغذية",7,4,4,4,4,4,4,5,4,4,4,4,4,4,5,3,4,3,5,5,3,4,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ارتفاع الأسعار","رائع، خاصة المعلومات القيمة","أتمنى إضافة استشارات مباشرة مع أطباء"
VAlEICqEnBG373aWLLwO,2026-02-01T02:32:58.259Z,"Busy Father / أب مشغول","25 – 35 سنة","دبلوم متوسط",أب,"طفل واحد","3 – 6 سنوات",أنثى,"وزن زائد","إنترنت/تواصل اجتماعي",8,3,3,3,4,3,3,3,2,3,2,2,3,2,2,1,4,3,4,4,3,3,2,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من التصميم الجذاب و {feature}","سيكون أفضل لو تم نظام تنبيهات للوجبات"
34n8CKv3OuXnS36ON29A,2026-02-12T10:57:20.786Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"4 أطفال فأكثر","7 – 10 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",1,3,4,3,2,3,3,4,2,2,2,3,3,2,3,3,3,3,3,2,2,1,1,"أواجه صعوبة في تحديد الكميات المناسبة بسبب ضيق الوقت","استفدت كثيراً من التصميم الجذاب و {feature}","أتمنى إضافة وصفات صحية سريعة"
3tU6R1BMAhF1PqLMhIaT,2026-02-02T02:42:06.916Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,"وزن زائد","الكتب والمجلات العلمية",8,2,2,4,4,2,2,3,2,4,4,3,2,4,4,2,4,4,4,4,5,3,2,"بصراحة، عملي لفترات طويلة يجعل من الصعب تحديد الكميات المناسبة","استفدت كثيراً من سهولة الاستخدام و {feature}","سيكون أفضل لو تم وصفات صحية سريعة"
SlFu7HiuOwkFxLM4RtNA,2026-02-11T16:42:00.178Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"طبيب أطفال",2,3,5,4,4,5,5,4,3,3,4,4,3,5,5,5,3,1,1,3,2,3,3,"أواجه صعوبة في تنويع الأكل بسبب عملي لفترات طويلة","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم وصفات صحية سريعة"
nhY66ZOtZBdBtGCseybM,2026-02-15T22:47:06.662Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","7 – 10 سنوات",أنثى,طبيعي,"طبيب أطفال",2,4,4,4,4,5,5,5,4,5,5,3,3,5,3,3,3,2,2,2,3,3,3,"أواجه صعوبة في منع طفلي عن السكريات بسبب عدم تقبل الطفل للمذاق الجديد","أكثر ما أعجبني هو سهولة الاستخدام","لا يوجد، شكراً لكم"
CA0wO5Ir2h3ECShgPSsz,2026-02-10T18:37:16.249Z,"General Parent / العينة العامة","أقل من 25 سنة","دبلوم متوسط",أم,"4 أطفال فأكثر","11 – 14 سنة",ذكر,طبيعي,"طبيب أطفال",9,4,3,3,3,3,4,2,4,3,4,4,4,3,4,3,5,5,5,5,4,3,2,"المشكلة الأساسية هي تحديد الكميات المناسبة","رائع، خاصة التقييم الشامل","أتمنى إضافة وصفات صحية سريعة"
Lbx3pbGUqmCFYHSrDG83,2026-01-26T13:18:41.237Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"2-3 أطفال","3 – 6 سنوات",أنثى,"وزن زائد","طبيب أطفال",2,4,3,4,3,4,4,4,5,4,3,4,5,3,5,4,2,2,3,2,2,4,2,"المشكلة الأساسية هي توفير وجبات صحية","استفدت كثيراً من التصميم الجذاب و {feature}","لا يوجد، شكراً لكم"
QczXJd8q9janaBxHr9VJ,2026-02-05T16:17:51.926Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أب,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",6,2,3,3,3,3,3,3,3,3,3,3,3,2,4,4,3,2,3,4,2,2,2,"بصراحة، عملي لفترات طويلة يجعل من الصعب توفير وجبات صحية","استفدت كثيراً من المتابعة المستمرة و {feature}","أتمنى إضافة تطبيق للهواتف"
Eqqn3n0VGTMK9U8JAnpl,2026-02-12T14:05:43.429Z,"Engaged Mother / أم مهتمة","25 – 35 سنة","أقل من ثانوي",أم,"2-3 أطفال","7 – 10 سنوات",أنثى,"نحيف جداً","طبيب أطفال",4,4,5,3,4,4,5,5,4,4,3,3,4,3,5,4,3,1,3,2,2,4,3,"بصراحة، ارتفاع الأسعار يجعل من الصعب توفير وجبات صحية","رائع، خاصة سهولة الاستخدام","أتمنى إضافة نظام تنبيهات للوجبات"
4ewAmYCvPhAO9UffLxdi,2026-02-08T05:12:29.446Z,"Engaged Mother / أم مهتمة","أقل من 25 سنة","دبلوم متوسط",أم,"طفل واحد","7 – 10 سنوات",ذكر,"نحيف جداً","طبيب أطفال",1,3,5,5,5,5,5,4,5,4,4,5,4,5,4,4,1,2,2,3,2,4,3,"أواجه صعوبة في توفير وجبات صحية بسبب قلة الخيارات المتاحة","أكثر ما أعجبني هو المتابعة المستمرة","أتمنى إضافة نظام تنبيهات للوجبات"
06ZAXLVNsh0fEA6XY2Jk,2026-02-17T23:00:12.596Z,"Engaged Mother / أم مهتمة","36 – 45 سنة","دبلوم متوسط",أم,"طفل واحد","7 – 10 سنوات",أنثى,طبيعي,"الكتب والمجلات العلمية",3,4,4,4,3,5,5,4,4,5,3,3,4,3,4,4,3,2,2,1,2,3,3,"أواجه صعوبة في إيجاد وقت للطبخ بسبب ضيق الوقت","رائع، خاصة سهولة الاستخدام","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
BAxHLKCqa1HuHOcaisQ4,2026-02-19T03:26:59.148Z,"Engaged Mother / أم مهتمة","36 – 45 سنة",ثانوي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",4,3,5,4,3,4,3,3,4,4,4,5,3,4,5,5,2,2,3,2,2,3,4,"المشكلة الأساسية هي إيجاد وقت للطبخ","استفدت كثيراً من سهولة الاستخدام و {feature}","أتمنى إضافة نظام تنبيهات للوجبات"
0UhsWOo15tj8GeWZKsVX,2026-02-19T15:13:26.446Z,"Busy Father / أب مشغول","36 – 45 سنة",ثانوي,أب,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"إنترنت/تواصل اجتماعي",6,3,3,2,3,2,3,3,1,2,3,3,3,3,2,2,3,4,3,3,3,1,2,"أواجه صعوبة في تحديد الكميات المناسبة بسبب ارتفاع الأسعار","استفدت كثيراً من سهولة الاستخدام و {feature}","سيكون أفضل لو تم وصفات صحية سريعة"
DThdLPltzjw14DJbvfUS,2026-02-21T00:38:11.476Z,"General Parent / العينة العامة","36 – 45 سنة","دراسات عليا",أم,"2-3 أطفال","أكبر من 14 سنة",ذكر,طبيعي,"الأهل والأصدقاء",8,3,3,3,2,3,3,2,4,2,4,3,3,3,3,3,4,3,4,4,4,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب إقناع طفلي بأكل الخضراوات","رائع، خاصة المتابعة المستمرة","أتمنى إضافة استشارات مباشرة مع أطباء"
wIkB9HvtD3Tc6E4SlviF,2026-02-13T19:50:03.397Z,"Engaged Mother / أم مهتمة","25 – 35 سنة",جامعي,أم,"طفل واحد","3 – 6 سنوات",ذكر,طبيعي,"طبيب أطفال",0,3,3,5,4,4,5,4,4,3,4,4,4,3,4,5,2,1,3,2,1,3,2,"أواجه صعوبة في تنويع الأكل بسبب ضيق الوقت","رائع، خاصة سهولة الاستخدام","لا يوجد، شكراً لكم"
miRpLQ5RSIq5jJCZq9WE,2026-01-31T20:00:32.676Z,"General Parent / العينة العامة","36 – 45 سنة",جامعي,أم,"2-3 أطفال","أقل من 3 سنوات",ذكر,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",1,2,3,4,4,3,3,3,3,2,3,3,3,2,2,4,3,3,1,2,2,2,2,"المشكلة الأساسية هي تحديد الكميات المناسبة","أكثر ما أعجبني هو النصائح العملية","لا يوجد، شكراً لكم"
a5mEMxLdjm64G4fvZ0Uj,2026-02-21T03:39:27.054Z,"General Parent / العينة العامة","أقل من 25 سنة",جامعي,أب,"2-3 أطفال","3 – 6 سنوات",أنثى,طبيعي,"الإنترنت ومواقع التواصل الاجتماعي",3,2,3,2,2,3,3,3,4,3,2,3,2,3,3,3,2,2,2,3,3,2,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب منع طفلي عن السكريات","أكثر ما أعجبني هو سهولة الاستخدام","أتمنى إضافة نظام تنبيهات للوجبات"
jaR1xD4zY7e3f3OAOihh,2026-02-16T23:42:24.736Z,"General Parent / العينة العامة","25 – 35 سنة",جامعي,أم,"2-3 أطفال","أكبر من 14 سنة",ذكر,"وزن زائد","الكتب والمجلات العلمية",2,2,4,4,4,4,3,3,3,2,4,4,3,3,2,3,1,2,2,1,2,3,2,"بصراحة، ارتفاع الأسعار يجعل من الصعب تحديد الكميات المناسبة","أكثر ما أعجبني هو التقييم الشامل","سيكون أفضل لو تم فيديوهات توضيحية أكثر"
